orf_plate,gene,decision,distance2,distance,threshold2,feature_count,usable_feature_count,control_rows,candidate_count,top_candidate,top_candidate_target,top_restoration_score,top_distance,top_target_match,top_target_list_match,best_target_rank,best_target_restoration_score,best_target_distance,has_target_candidate,positive_target_score,positive_top_score,shift_margin
BR00117006,KCTD16,CONTINUOUS,2.9095170727317368,1.705730656560917,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.7838670455105843,3.0427967067579362,False,False,4,-1.0225652109805372,3.449951485265124,True,False,False,-18.36597743174637
BR00117006,CYP3A4,CONTINUOUS,4.1749463847312756,2.043268554236392,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.4891809989674103,3.0427967067579362,False,False,42,-1.0417104677058187,4.1717627955206185,True,False,False,-17.100548119746833
BR00118049,KCNN1,CONTINUOUS,1.1998648518754758,1.0953834268763956,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.4875048685816141,1.6293881804437385,False,False,83,-1.0529183704875358,2.248732759764196,True,False,False,-35.24291058729774
BR00117006,IL1B,CONTINUOUS,3.7764119435362122,1.9432992418915345,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.5657890669450507,3.0427967067579362,False,False,23,-1.0712268311718,4.025013530803636,True,False,False,-17.499082560941893
BR00118049,HDAC6,CONTINUOUS,1.6963157783016065,1.3024268802130914,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.2510400431661095,1.6293881804437385,False,False,177,-1.0998236809198838,2.734866805740154,True,False,False,-34.74645966087161
BR00118049,HPGDS,CONTINUOUS,1.106290964634195,1.0518036720957933,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.5491371856456042,1.6293881804437385,False,False,72,-1.103282534410197,2.2122402931496956,True,False,False,-35.33648447453902
BR00118050,DHH,CONTINUOUS,5.081319913083378,2.254178323266236,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.4181889465829929,3.196850781684579,False,False,116,-1.1102644867175155,4.756912462319284,True,False,False,-15.258889824615066
BR00117006,GLRA3,CONTINUOUS,4.105015527323354,2.0260837907952753,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.5018118799331988,3.0427967067579362,False,False,58,-1.1115588819356135,4.278195224001653,True,False,False,-17.170478977154755
BR00117006,ELANE,CONTINUOUS,3.8807370639010426,1.9699586452260978,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.5445992808682343,3.0427967067579362,False,False,44,-1.1219656985549111,4.180184672743605,True,False,False,-17.394757440577067
BR00118049,EDNRB,CONTINUOUS,1.4015877272536823,1.1838867037236638,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.3763041474471063,1.6293881804437385,False,False,146,-1.125629596754516,2.5165046166412903,True,False,False,-35.041187711919534
BR00118050,KCNK1,CONTINUOUS,5.725934962054774,2.3928925930878666,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.33597754906246013,3.196850781684579,False,False,148,-1.1272954721971091,5.090389578731946,True,False,False,-14.61427477564367
BR00118049,COMT,CONTINUOUS,0.9757395899355595,0.9877953178343981,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.6495200483580876,1.6293881804437385,False,False,54,-1.1391720001449364,2.1130640857877516,True,False,False,-35.46703584923766
BR00117006,DDR2,CONTINUOUS,11.102833881772607,3.332091517616617,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.08682078788355763,3.0427967067579362,False,False,213,-1.1490831543034963,7.1609417491095915,True,False,True,-10.1726606227055
BR00117006,ATM,CONTINUOUS,4.643779510602219,2.1549430411503265,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.41200795039680216,3.0427967067579362,False,False,105,-1.1511729423801644,4.635655162495159,True,False,False,-16.63171499387589
BR00117006,GAA,CONTINUOUS,3.542960037407076,1.8822752289203288,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.6165524892455099,3.0427967067579362,False,False,30,-1.1533771560520454,4.053248479361824,True,False,False,-17.73253446707103
BR00118050,GPR119,CONTINUOUS,5.301449960260114,2.3024877763541145,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.38843333481025444,3.196850781684579,False,False,134,-1.1601877795005326,4.973805956931674,True,False,False,-15.03875977743833
